bill_id,date,hour,outlet,item_name,quantity,price,payment_mode
B30648,24-06-2026,18,Noida Sec 18,Kulhad Chai,1,50,Cash
B23258,23-04-2026,8,Connaught Place,Fresh Lime Soda,1,60,UPI
B16511,25-02-2026,18,Karol Bagh,Green Tea,1,40,UPI
B17863,09-03-2026,16,Connaught Place,Masala Chai,1,30,UPI
B21968,12-04-2026,17,Karol Bagh,Aloo Patty,1,30,UPI
B21187,05-04-2026,17,Karol Bagh,Cold Coffee,1,90,Cash
B28915,09-06-2026,17,Noida Sec 18,Vada Pav,1,35,UPI
B12113,19-01-2026,12,Connaught Place,Bun Maska,2,40,UPI
B30831,26-06-2026,16,Karol Bagh,Filter Coffee,1,60,UPI
B11861,17-01-2026,16,Connaught Place,Masala Chai,1,30,Cash
B10279,03-01-2026,18,Connaught Place,Iced Tea,1,80,Cash
B21724,10-04-2026,8,Connaught Place,Masala Chai,1,30,Cash
B23001,21-04-2026,18,Connaught Place,Elaichi Chai,1,40,Card
B25040,07-05-2026,9,Noida Sec 18,Kulhad Chai,1,50,UPI
B11389,13-01-2026,19,Connaught Place,Kulhad Chai,1,50,UPI
B28164,03-06-2026,16,Connaught Place,Kulhad Chai,1,50,UPI
B29655,16-06-2026,9,Connaught Place,Kulhad Chai,1,50,UPI
B29449,14-06-2026,19,Karol Bagh,Green Tea,1,40,Card
B14831,11-02-2026,12,Connaught Place,Masala Chai,2,30,UPI
B14905,11-02-2026,8,Noida Sec 18,Masala Chai,1,30,UPI
B10633,06-01-2026,13,Karol Bagh,Fresh Lime Soda,1,60,UPI
B10119,02-01-2026,22,Connaught Place,Kulhad Chai,2,50,UPI
B21772,10-04-2026,16,Noida Sec 18,Bun Maska,1,40,UPI
B13081,27-01-2026,14,Connaught Place,Adrak Chai,1,35,Cash
B15095,13-02-2026,10,Karol Bagh,Bun Maska,1,40,UPI
B18909,17-03-2026,14,Karol Bagh,Elaichi Chai,1,40,UPI
B13173,27-01-2026,8,Noida Sec 18,Masala Chai,1,30,Card
B23232,23-04-2026,8,Connaught Place,Vada Pav,2,35,Cash
B14109,04-02-2026,15,Noida Sec 18,Fresh Lime Soda,1,60,UPI
B27201,25-05-2026,11,Noida Sec 18,Kulhad Chai,2,50,Cash
B13939,03-02-2026,9,Connaught Place,Adrak Chai,2,35,UPI
B17435,05-03-2026,21,Connaught Place,Elaichi Chai,1,40,UPI
B19353,21-03-2026,17,Karol Bagh,Kulhad Chai,1,50,UPI
B11844,17-01-2026,17,Connaught Place,Fresh Lime Soda,1,60,Cash
B24766,05-05-2026,9,Noida Sec 18,Filter Coffee,1,60,Cash
B12659,23-01-2026,20,Noida Sec 18,Masala Chai,1,30,UPI
B22402,16-04-2026,12,Connaught Place,Elaichi Chai,1,40,UPI
B25162,08-05-2026,13,Karol Bagh,Adrak Chai,1,35,Cash
B23877,28-04-2026,17,Karol Bagh,Samosa,2,25,Cash
B26052,16-05-2026,19,Connaught Place,Vada Pav,2,35,UPI
B30533,23-06-2026,9,Noida Sec 18,Masala Chai,1,30,UPI
B27054,24-05-2026,19,Karol Bagh,Elaichi Chai,2,40,UPI
B29708,16-06-2026,14,Karol Bagh,Poha,2,50,UPI
B25364,10-05-2026,18,Karol Bagh,Kulhad Chai,1,50,UPI
B27229,25-05-2026,17,Noida Sec 18,Masala Chai,2,30,UPI
B14635,09-02-2026,14,Karol Bagh,Paneer Sandwich,1,80,Cash
B20119,27-03-2026,20,Noida Sec 18,Maggi,1,60,Card
B22682,18-04-2026,22,Karol Bagh, Iced Tea,1,80,Cash
B11060,10-01-2026,19,Connaught Place,Poha,1,50,UPI
B17948,09-03-2026,12,Karol Bagh,Maggi,1,60,UPI
B30107,20-06-2026,18,Connaught Place,Bun Maska,1,40,
B30437,22-06-2026,16,Noida Sec 18, Filter Coffee,1,60,UPI
B18630,15-03-2026,21,Connaught Place,Cold Coffee,1,90,UPI
B25358,10-05-2026,16,Karol Bagh,Poha,1,50,UPI
B18894,17-03-2026,15,Karol Bagh,Vada Pav,1,35,Cash
B19499,22-03-2026,17,Karol Bagh,Samosa,1,25,Card
B25153,08-05-2026,11,Karol Bagh,Iced Tea,1,80,Cash
B14086,04-02-2026,11,Karol Bagh,Aloo Patty,1,30,UPI
B12176,19-01-2026,9,Noida Sec 18,Cold Coffee,2,90,UPI
B16738,27-02-2026,16,Karol Bagh,Adrak Chai,1,35,UPI
B23562,25-04-2026,16,Noida Sec 18,Filter Coffee,1,60,Cash
B29405,14-06-2026,19,Connaught Place,Iced Tea,1,80,UPI
B19268,20-03-2026,10,Noida Sec 18,Adrak Chai,1,35,UPI
B21475,08-04-2026,15,Connaught Place,Masala Chai,2,30,UPI
B26266,18-05-2026,18,Connaught Place,Adrak Chai,1,35,UPI
B27118,25-05-2026,19,Connaught Place,Fresh Lime Soda,2,60,UPI
B23068,21-04-2026,11,Noida Sec 18,Fresh Lime Soda,1,60,Card
B11403,13-01-2026,12,Connaught Place,Samosa,2,25,UPI
B18007,10-03-2026,18,Connaught Place,Elaichi Chai,1,40,UPI
B24569,04-05-2026,16,Connaught Place,Iced Tea,1,80,UPI
B29587,15-06-2026,8,Karol Bagh,Vada Pav,1,35,UPI
B18524,14-03-2026,19,Karol Bagh,Vada Pav,1,35,Card
B26532,20-05-2026,8,Connaught Place,Maggi,1,60,Card
B18320,12-03-2026,10,Noida Sec 18,Filter Coffee,1,60,UPI
B17453,05-03-2026,8,Karol Bagh,Poha,1,50,Cash
B20112,27-03-2026,12,Noida Sec 18,Iced Tea,1,80,UPI
B27203,25-05-2026,16,Noida Sec 18,Maggi,1,60,Cash
B13624,31-01-2026,12,Noida Sec 18,Adrak Chai,1,35,Cash
B10126,02-01-2026,8,Connaught Place,kulhad chai,1,50,UPI
B11297,12-01-2026,18,Karol Bagh,Kulhad Chai,2,50,Card
B26427,19-05-2026,15,Karol Bagh,Maggi,2,60,Cash
B23429,24-04-2026,8,Noida Sec 18,Green Tea,1,40,UPI
B22451,16-04-2026,8,Karol Bagh,Fresh Lime Soda,1,60,Card
B23323,23-04-2026,15,Noida Sec 18,Iced Tea,2,80,Cash
B24573,04-05-2026,21,Connaught Place,Iced Tea,2,80,Card
B30746,25-06-2026,9,Karol Bagh,Aloo Patty,1,30,UPI
B20292,29-03-2026,20,Connaught Place,MASALA CHAI,1,30,Cash
B16759,27-02-2026,8,Karol Bagh,Green Tea,1,40,UPI
B21755,10-04-2026,21,Karol Bagh,Cold Coffee,1,90,UPI
B13678,01-02-2026,14,Connaught Place,Kulhad Chai,1,50,Cash
B30964,27-06-2026,19,Karol Bagh,Adrak Chai,2,35,
B24365,02-05-2026,22,Karol Bagh,Fresh Lime Soda,1,60,UPI
B10719,07-01-2026,9,Connaught Place,kulhad chai,1,50,UPI
B27600,29-05-2026,8,Connaught Place,Adrak Chai,1,35,UPI
B23236,23-04-2026,8,Connaught Place,Iced Tea,1,80,UPI
B11628,15-01-2026,8,Connaught Place,Vada Pav,2,35,UPI
B23644,26-04-2026,16,Karol Bagh,Cold Coffee,1,90,UPI
B23811,28-04-2026,10,Connaught Place,Samosa,1,25,UPI
B17049,02-03-2026,10,Connaught Place,Elaichi Chai,1,40,Card
B23902,28-04-2026,8,Karol Bagh,Samosa,1,25,Cash
B30477,23-06-2026,11,Connaught Place,Poha,2,50,UPI
B27040,24-05-2026,20,Karol Bagh,ADRAK CHAI,2,35,UPI
B14945,12-02-2026,9,Connaught Place,GREEN TEA,1,40,Cash
B16590,26-02-2026,12,Connaught Place,ELAICHI CHAI,1,40,Cash
B19559,23-03-2026,18,Connaught Place,Adrak Chai,1,35,Cash
B12773,24-01-2026,14,Karol Bagh,Kulhad Chai,1,50,Cash
B11253,12-01-2026,8,Connaught Place,Elaichi Chai,1,40,Cash
B18715,16-03-2026,8,Connaught Place,Elaichi Chai,2,40,UPI
B25989,15-05-2026,14,Karol Bagh,Adrak Chai,1,35,Cash
B13712,01-02-2026,21,Karol Bagh,Masala Chai,1,30,UPI
B12207,20-01-2026,13,Connaught Place,Samosa,2,25,UPI
B29384,13-06-2026,14,Noida Sec 18,Samosa,2,25,UPI
B21313,06-04-2026,22,Noida Sec 18,Masala Chai,2,30,Cash
B23974,29-04-2026,8,Connaught Place,FRESH LIME SODA,1,60,UPI
B28273,04-06-2026,17,Connaught Place,Poha,2,50,Cash
B12846,25-01-2026,18,Connaught Place,Cold Coffee,1,90,Cash
B19185,19-03-2026,10,Noida Sec 18,Aloo Patty,1,30,UPI
B24588,04-05-2026,9,Connaught Place,Kulhad Chai,1,50,Cash
B23342,23-04-2026,13,Noida Sec 18,Green Tea,1,40,Cash
B25522,11-05-2026,8,Noida Sec 18,Samosa,2,25,UPI
B21170,05-04-2026,15,Karol Bagh,Cold Coffee,1,90,Cash
B13865,02-02-2026,16,Noida Sec 18,Samosa,1,25,Cash
B24351,02-05-2026,18,Connaught Place,Maggi,1,60,Card
B23844,28-04-2026,20,Connaught Place,Iced Tea,2,80,Cash
B17377,04-03-2026,22,Noida Sec 18,Vada Pav,1,35,UPI
B17268,03-03-2026,18,Noida Sec 18, Masala Chai,1,30,Cash
B15215,14-02-2026,13,Karol Bagh,Aloo Patty,1,30,UPI
B11384,13-01-2026,20,Connaught Place,Adrak Chai,2,35,UPI
B25436,11-05-2026,9,Connaught Place,Masala Chai,1,30,UPI
B18647,15-03-2026,13,Karol Bagh,Paneer Sandwich,2,80,UPI
B17561,06-03-2026,8,Karol Bagh,Adrak Chai,1,35,Cash
B27144,25-05-2026,17,Connaught Place,Iced Tea,2,80,UPI
B12028,18-01-2026,21,Karol Bagh,Cold Coffee,1,90,UPI
B17773,08-03-2026,22,Connaught Place,Samosa,1,25,UPI
B17634,07-03-2026,17,Connaught Place,Adrak Chai,-1,35,Cash
B21493,08-04-2026,8,Connaught Place,Maggi,1,60,UPI
B13050,26-01-2026,11,Noida Sec 18,Kulhad Chai,1,50,Card
B10520,05-01-2026,14,Karol Bagh,Elaichi Chai,1,40,Card
B18359,13-03-2026,8,Connaught Place,Elaichi Chai,1,40,Card
B30084,19-06-2026,12,Noida Sec 18,Paneer Sandwich,1,80,Card
B27158,25-05-2026,8,Connaught Place,Bun Maska,1,40,UPI
B30670,25-06-2026,8,Connaught Place,Adrak Chai,1,35,Card
B14159,05-02-2026,8,Connaught Place,Poha,1,50,UPI
B26315,18-05-2026,11,Karol Bagh,Fresh Lime Soda,1,60,Cash
B30435,22-06-2026,8,Noida Sec 18,Masala Chai,1,30,Cash
B30095,19-06-2026,8,Noida Sec 18,Kulhad Chai,1,50,UPI
B27155,25-05-2026,8,Connaught Place,Cold Coffee,1,90,UPI
B12434,22-01-2026,8,Connaught Place,Adrak Chai,1,35,Cash
B15965,20-02-2026,17,Noida Sec 18,Filter Coffee,2,60,UPI
B29265,12-06-2026,8,Noida Sec 18,iced tea,1,80,UPI
B28202,03-06-2026,11,Karol Bagh,Adrak Chai,1,35,UPI
B29880,17-06-2026,8,Noida Sec 18,fresh lime soda,1,60,Cash
B23987,29-04-2026,19,Karol Bagh,Fresh Lime Soda,1,60,UPI
B18494,14-03-2026,17,Connaught Place,Cold Coffee,2,90,UPI
B18477,14-03-2026,21,Connaught Place,Kulhad Chai,1,50,UPI
B28040,02-06-2026,8,Connaught Place,Fresh Lime Soda,1,60,Cash
B28918,09-06-2026,13,Noida Sec 18,Masala Chai,2,30,UPI
B15459,16-02-2026,10,Karol Bagh,Adrak Chai,1,35,UPI
B13280,28-01-2026,20,Noida Sec 18,Filter Coffee,1,60,UPI
B16289,23-02-2026,10,Karol Bagh,Masala Chai,1,30,Cash
B17681,07-03-2026,21,Karol Bagh,Iced Tea,1,80,Cash
B30277,21-06-2026,16,Karol Bagh,Bun Maska,1,40,
B20067,27-03-2026,10,Karol Bagh,Adrak Chai,1,35,Cash
B13736,01-02-2026,17,Karol Bagh,Bun Maska,2,40,Card
B27562,28-05-2026,8,Noida Sec 18,Iced Tea,1,80,UPI
B14600,09-02-2026,14,Connaught Place,Masala Chai,1,30,UPI
B14707,10-02-2026,16,Connaught Place,Masala Chai,2,30,UPI
B10591,06-01-2026,19,Connaught Place,Adrak Chai,1,35,UPI
B30910,27-06-2026,17,Connaught Place,Iced Tea,1,80,UPI
B24516,03-05-2026,14,Karol Bagh,Elaichi Chai,2,40,UPI
B21795,11-04-2026,21,Connaught Place,Filter Coffee,1,60,UPI
B24899,06-05-2026,18,Noida Sec 18,Iced Tea,1,80,UPI
B24014,29-04-2026,17,Karol Bagh,Masala Chai,1,30,UPI
B25124,08-05-2026,9,Karol Bagh,Fresh Lime Soda,1,60,UPI
B17671,07-03-2026,13,Connaught Place,Adrak Chai,1,35,Cash
B10354,04-01-2026,12,Connaught Place,Masala Chai,1,30,Cash
B16524,25-02-2026,13,Karol Bagh,Masala Chai,2,30,Cash
B26185,17-05-2026,19,Connaught Place,Kulhad Chai,1,50,Cash
B10246,03-01-2026,14,Connaught Place,Masala Chai,2,30,
B12522,22-01-2026,11,Noida Sec 18,Poha,1,50,Cash
B26649,21-05-2026,10,Connaught Place,Iced Tea,1,80,Cash
B11246,12-01-2026,15,Connaught Place,Elaichi Chai,1,40,Cash
B28619,07-06-2026,22,Connaught Place,Filter Coffee,1,60,UPI
B13970,03-02-2026,10,Karol Bagh,Kulhad Chai,1,50,UPI
B26914,23-05-2026,16,Connaught Place,Fresh Lime Soda,1,60,UPI
B27211,25-05-2026,13,Noida Sec 18,Masala Chai,1,30,UPI
B18383,13-03-2026,9,Connaught Place,Masala Chai,1,30,Cash
B24031,29-04-2026,17,Noida Sec 18,Vada Pav,1,35,
B26288,18-05-2026,17,Connaught Place,Elaichi Chai,1,40,UPI
B14458,07-02-2026,19,Noida Sec 18,Iced Tea,1,80,UPI
B14220,05-02-2026,8,Noida Sec 18,Filter Coffee,1,60,Cash
B22548,17-04-2026,10,Karol Bagh,Iced Tea,1,80,Card
B26934,23-05-2026,19,Karol Bagh,Masala Chai,1,30,Cash
B25428,11-05-2026,8,Connaught Place,Iced Tea,1,80,UPI
B25043,07-05-2026,17,Noida Sec 18,Fresh Lime Soda,1,60,UPI
B30517,23-06-2026,9,Karol Bagh,Bun Maska,1,40,UPI
B24212,01-05-2026,10,Connaught Place,Poha,1,50,UPI
B11216,11-01-2026,18,Noida Sec 18, Masala Chai,1,30,UPI
B30766,25-06-2026,18,Noida Sec 18,Elaichi Chai,1,40,UPI
B27594,29-05-2026,17,Connaught Place,Kulhad Chai,1,50,UPI
B25333,10-05-2026,21,Connaught Place,Bun Maska,1,40,UPI
B24414,02-05-2026,17,Noida Sec 18,Fresh Lime Soda,1,60,UPI
B27595,29-05-2026,17,Connaught Place,Adrak Chai,1,35,UPI
B21141,05-04-2026,15,Karol Bagh,Adrak Chai,1,35,UPI
B15523,17-02-2026,10,Connaught Place,Maggi,2,60,Cash
B10552,05-01-2026,12,Noida Sec 18,Fresh Lime Soda,2,60,UPI
B25832,14-05-2026,9,Connaught Place,Cold Coffee,1,90,Card
B20221,28-03-2026,16,Karol Bagh,Adrak Chai,2,35,UPI
B13349,29-01-2026,20,Karol Bagh,Samosa,1,25,UPI
B13360,29-01-2026,17,Karol Bagh,Poha,1,50,UPI
B24648,04-05-2026,8,Noida Sec 18,Iced Tea,1,80,Cash
B18834,16-03-2026,11,Noida Sec 18,Bun Maska,1,40,UPI
B31171,29-06-2026,13,Connaught Place,Fresh Lime Soda,1,60,Cash
B15384,15-02-2026,17,Noida Sec 18,Masala Chai,1,30,UPI
B20290,29-03-2026,22,Connaught Place,Maggi,1,60,UPI
B10210,02-01-2026,9,Noida Sec 18,Aloo Patty,1,30,
B14193,05-02-2026,8,Karol Bagh,Adrak Chai,1,35,Cash
B28851,09-06-2026,10,Connaught Place,Masala Chai,1,30,UPI
B19904,26-03-2026,15,Connaught Place,Filter Coffee,1,60,Cash
B25317,10-05-2026,17,Connaught Place,Green Tea,1,40,UPI
B15326,15-02-2026,20,Karol Bagh,Maggi,1,60,UPI
B24625,04-05-2026,14,Karol Bagh,Kulhad Chai,1,50,UPI
B14128,04-02-2026,16,Noida Sec 18,ADRAK CHAI,1,35,UPI
B29287,13-06-2026,17,Connaught Place,Adrak Chai,2,35,UPI
B13154,27-01-2026,12,Noida Sec 18,Maggi,1,60,Cash
B29326,13-06-2026,19,Connaught Place,ICED TEA,2,80,UPI
B14662,09-02-2026,8,Karol Bagh,Samosa,1,25,UPI
B15292,15-02-2026,16,Connaught Place,Adrak Chai,1,35,UPI
B30245,21-06-2026,22,Connaught Place,Cold Coffee,2,90,UPI
B23399,24-04-2026,17,Karol Bagh,Adrak Chai,1,35,UPI
B17720,07-03-2026,17,Noida Sec 18,Masala Chai,1,30,UPI
B22319,15-04-2026,8,Karol Bagh,Masala Chai,1,30,UPI
B16818,28-02-2026,20,Connaught Place, Fresh Lime Soda,2,60,UPI
B21504,08-04-2026,15,Connaught Place,Adrak Chai,1,35,UPI
B16671,26-02-2026,10,Noida Sec 18,Aloo Patty,1,30,UPI
B16819,28-02-2026,19,Connaught Place,Vada Pav,2,35,UPI
B27397,27-05-2026,16,Karol Bagh,Paneer Sandwich,1,80,Cash
B14739,10-02-2026,9,Connaught Place,Kulhad Chai,1,50,UPI
B19174,19-03-2026,10,Noida Sec 18,Elaichi Chai,1,40,UPI
B14357,07-02-2026,21,Connaught Place,Adrak Chai,2,35,Cash
B11008,09-01-2026,16,Noida Sec 18,Maggi,2,60,Cash
B14355,06-02-2026,12,Noida Sec 18,Maggi,2,60,UPI
B21229,06-04-2026,9,Connaught Place,Iced Tea,1,80,Card
B30362,22-06-2026,15,Connaught Place,Cold Coffee,1,90,UPI
B24157,30-04-2026,8,Noida Sec 18,Masala Chai,1,30,UPI
B10204,02-01-2026,9,Noida Sec 18,Masala Chai,1,30,UPI
B21337,07-04-2026,8,Connaught Place,Filter Coffee,2,60,Cash
B17130,02-03-2026,9,Noida Sec 18,Aloo Patty,2,30,Card
B13113,27-01-2026,21,Connaught Place,Elaichi Chai,1,40,UPI
B22738,19-04-2026,18,Connaught Place,Paneer Sandwich,2,80,UPI
B17515,06-03-2026,17,Connaught Place,Iced Tea,1,80,UPI
B27064,24-05-2026,18,Karol Bagh,Poha,1,50,UPI
B16991,01-03-2026,14,Karol Bagh,Bun Maska,1,40,Cash
B27770,30-05-2026,13,Karol Bagh,Iced Tea,2,80,Cash
B24257,01-05-2026,13,Karol Bagh,Adrak Chai,1,35,UPI
B11033,10-01-2026,17,Connaught Place,Masala Chai,1,30,UPI
B26649,21-05-2026,10,Connaught Place,Iced Tea,1,80,Cash
B14658,09-02-2026,15,Karol Bagh,Iced Tea,1,80,UPI
B27715,30-05-2026,14,Connaught Place,Kulhad Chai,1,50,UPI
B24476,03-05-2026,19,Connaught Place,Maggi,1,60,Cash
B15413,16-02-2026,11,Connaught Place,adrak chai,1,35,UPI
B22151,13-04-2026,8,Noida Sec 18,Filter Coffee,1,60,Cash
B14518,08-02-2026,17,Karol Bagh,Aloo Patty,2,30,UPI
B24666,05-05-2026,8,Connaught Place,Iced Tea,1,80,UPI
B31045,28-06-2026,21,Connaught Place,Masala Chai,1,30,UPI
B14346,06-02-2026,9,Noida Sec 18,Cold Coffee,1,90,UPI
B29161,11-06-2026,13,Noida Sec 18,Vada Pav,2,35,Cash
B17704,07-03-2026,20,Karol Bagh,Samosa,1,25,UPI
B14638,09-02-2026,19,Karol Bagh,SAMOSA,2,25,UPI
B28998,10-06-2026,9,Karol Bagh,Maggi,1,60,UPI
B18163,11-03-2026,16,Karol Bagh,Vada Pav,2,35,UPI
B10616,06-01-2026,11,Connaught Place,Masala Chai,1,30,UPI
B28606,07-06-2026,19,Connaught Place,Fresh Lime Soda,1,60,UPI
B16847,28-02-2026,17,Connaught Place,Iced Tea,2,80,UPI
B17632,07-03-2026,15,Connaught Place,Bun Maska,1,40,UPI
B24772,05-05-2026,16,Noida Sec 18,Iced Tea,1,80,Card
B19853,25-03-2026,11,Karol Bagh,Samosa,1,25,UPI
B27489,28-05-2026,9,Connaught Place,Samosa,1,25,Cash
B17123,02-03-2026,10,Noida Sec 18,Filter Coffee,1,60,Cash
B22055,13-04-2026,17,Connaught Place,Adrak Chai,1,35,
B12227,20-01-2026,8,Connaught Place,Iced Tea,1,80,UPI
B25650,12-05-2026,19,Noida Sec 18,Cold Coffee,2,90,UPI
B18200,11-03-2026,17,Noida Sec 18,Samosa,2,25,Cash
B15690,18-02-2026,12,Karol Bagh,Filter Coffee,1,60,UPI
B30973,27-06-2026,16,Karol Bagh,Fresh Lime Soda,1,60,Card
B20867,03-04-2026,8,Connaught Place,Fresh Lime Soda,1,60,UPI
B18397,13-03-2026,9,Connaught Place,Masala Chai,2,30,Cash
B28999,10-06-2026,12,Karol Bagh,Kulhad Chai,2,50,Card
B18265,12-03-2026,11,Karol Bagh,Bun Maska,1,40,UPI
B25444,11-05-2026,17,Connaught Place,Iced Tea,1,80,UPI
B22115,13-04-2026,17,Karol Bagh,Vada Pav,2,35,UPI
B18186,11-03-2026,20,Noida Sec 18,Bun Maska,1,40,UPI
B16832,28-02-2026,19,Connaught Place,Green Tea,1,40,Cash
B17695,07-03-2026,18,Karol Bagh,Kulhad Chai,1,50,Card
B28090,02-06-2026,9,Karol Bagh,Poha,1,50,UPI
B27320,26-05-2026,9,Noida Sec 18,Iced Tea,1,80,UPI
B29564,15-06-2026,10,Karol Bagh,Elaichi Chai,1,40,Cash
B11934,17-01-2026,22,Noida Sec 18,Filter Coffee,1,60,UPI
B15607,17-02-2026,10,Noida Sec 18,Masala Chai,1,30,UPI
B30334,22-06-2026,16,Connaught Place,Samosa,1,25,Card
B25963,15-05-2026,16,Karol Bagh, Cold Coffee,1,90,Card
B26808,22-05-2026,8,Karol Bagh,Maggi,2,60,UPI
B19072,18-03-2026,8,Noida Sec 18,Green Tea,1,40,Cash
B23398,24-04-2026,11,Karol Bagh,Poha,1,50,UPI
B14896,11-02-2026,18,Noida Sec 18, Maggi,1,60,Cash
B23945,29-04-2026,8,Connaught Place,Fresh Lime Soda,1,60,
B19345,21-03-2026,22,Karol Bagh,Elaichi Chai,1,40,UPI
B14468,07-02-2026,20,Noida Sec 18,Adrak Chai,1,35,UPI
B18339,13-03-2026,10,Connaught Place,Maggi,1,60,UPI
B30332,21-06-2026,13,Noida Sec 18,Elaichi Chai,1,40,UPI
B18188,11-03-2026,9,Noida Sec 18,Masala Chai,1,30,Cash
B29004,10-06-2026,10,Karol Bagh,Elaichi Chai,1,40,UPI
B30339,22-06-2026,9,Connaught Place,Filter Coffee,1,60,UPI
B14490,08-02-2026,15,Connaught Place,Iced Tea,1,80,UPI
B27123,25-05-2026,11,Connaught Place,Elaichi Chai,1,40,UPI
B29689,16-06-2026,19,Karol Bagh,Elaichi Chai,2,40,Cash
B28973,10-06-2026,9,Connaught Place,Adrak Chai,1,35,Card
B12676,24-01-2026,16,Connaught Place,Maggi,2,60,UPI
B23653,26-04-2026,15,Karol Bagh,Cold Coffee,1,90,UPI
B25048,07-05-2026,17,Noida Sec 18,Maggi,2,60,UPI
B12152,19-01-2026,9,Karol Bagh,Green Tea,1,40,Card
B29090,11-06-2026,16,Connaught Place,Masala Chai,2,30,Card
B24279,01-05-2026,16,Noida Sec 18,Adrak Chai,1,35,Card
B31320,30-06-2026,17,Connaught Place,Samosa,1,25,Card
B15975,20-02-2026,10,Noida Sec 18,Elaichi Chai,1,40,UPI
B19990,26-03-2026,8,Noida Sec 18,Maggi,1,60,UPI
B20487,30-03-2026,19,Noida Sec 18,Green Tea,1,40,UPI
B18224,12-03-2026,16,Connaught Place,Vada Pav,2,35,Card
B19165,19-03-2026,14,Noida Sec 18,Kulhad Chai,1,50,UPI
B27416,27-05-2026,8,Karol Bagh,Filter Coffee,1,60,Card
B22367,15-04-2026,10,Noida Sec 18,Adrak Chai,1,35,UPI
B13958,03-02-2026,16,Karol Bagh,Bun Maska,2,40,Cash
B21987,12-04-2026,15,Karol Bagh,Cold Coffee,1,90,UPI
B27285,26-05-2026,19,Karol Bagh,Fresh Lime Soda,1,60,UPI
B12228,20-01-2026,15,Connaught Place,Elaichi Chai,2,40,Card
B27099,24-05-2026,15,Noida Sec 18,Poha,2,50,UPI
B11191,11-01-2026,18,Karol Bagh,Poha,1,50,UPI
B30427,22-06-2026,16,Noida Sec 18,Green Tea,1,40,Cash
B30709,25-06-2026,19,Connaught Place,Fresh Lime Soda,1,60,Card
B19894,25-03-2026,8,Noida Sec 18,Masala Chai,2,30,Card
B25019,07-05-2026,8,Karol Bagh,Samosa,2,25,UPI
B31076,28-06-2026,15,Connaught Place,Iced Tea,2,80,UPI
B17646,07-03-2026,15,Connaught Place,Maggi,1,60,UPI
B19971,26-03-2026,8,Karol Bagh,Kulhad Chai,1,50,Card
B30536,23-06-2026,8,Noida Sec 18,Green Tea,1,40,Cash
B29754,17-06-2026,19,Connaught Place,Fresh Lime Soda,1,60,UPI
B22737,19-04-2026,15,Connaught Place,Bun Maska,1,40,Cash
B23484,25-04-2026,17,Connaught Place,Adrak Chai,1,35,UPI
B12995,26-01-2026,8,Connaught Place,Maggi,1,60,UPI
B11156,11-01-2026,10,Connaught Place,Aloo Patty,1,30,UPI
B21593,09-04-2026,10,Connaught Place,Adrak Chai,1,35,UPI
B19088,19-03-2026,8,Connaught Place,Green Tea,2,40,UPI
B12882,25-01-2026,14,Connaught Place,Maggi,2,60,UPI
B18127,11-03-2026,12,Connaught Place,Cold Coffee,1,90,UPI
B12279,20-01-2026,8,Karol Bagh,Kulhad Chai,1,50,Cash
B13985,03-02-2026,9,Karol Bagh,Cold Coffee,2,90,UPI
B25455,11-05-2026,13,Connaught Place,Filter Coffee,1,60,UPI
B23995,29-04-2026,8,Karol Bagh,Masala Chai,2,30,Cash
B25133,08-05-2026,12,Karol Bagh,Cold Coffee,2,90,Cash
B26579,20-05-2026,9,Noida Sec 18,Iced Tea,2,80,UPI
B15921,20-02-2026,16,Karol Bagh,Filter Coffee,2,60,Cash
B31121,28-06-2026,19,Noida Sec 18,Green Tea,2,40,Cash
B25742,13-05-2026,15,Karol Bagh,Adrak Chai,1,35,UPI
B17269,03-03-2026,17,Noida Sec 18,Samosa,1,25,Cash
B13984,03-02-2026,12,Karol Bagh,Elaichi Chai,1,40,UPI
B22951,20-04-2026,8,Noida Sec 18,Fresh Lime Soda,1,60,Cash
B13504,30-01-2026,8,Noida Sec 18,Paneer Sandwich,1,80,Card
B21375,07-04-2026,8,Connaught Place,Filter Coffee,2,60,UPI
B30316,21-06-2026,14,Noida Sec 18,Maggi,1,60,UPI
B12718,24-01-2026,22,Connaught Place,Cold Coffee,1,90,Card
B13264,28-01-2026,14,Karol Bagh,Masala Chai,1,30,UPI
B12095,19-01-2026,11,Connaught Place,Maggi,2,60,Cash
B14618,09-02-2026,9,Connaught Place,Green Tea,1,40,Card
B11674,15-01-2026,17,Karol Bagh,Green Tea,1,40,UPI
B15293,15-02-2026,14,Connaught Place,Adrak Chai,1,35,Card
B20417,30-03-2026,19,Connaught Place,Adrak Chai,2,35,Cash
B11075,10-01-2026,19,Karol Bagh,Vada Pav,1,35,Cash
B22841,19-04-2026,15,Noida Sec 18,Elaichi Chai,1,40,UPI
B26297,18-05-2026,10,Karol Bagh, Masala Chai,1,30,UPI
B22060,13-04-2026,8,Connaught Place,Masala Chai,1,30,UPI
B10242,03-01-2026,18,Connaught Place,Adrak Chai,1,35,Cash
B31359,30-06-2026,9,Noida Sec 18,Filter Coffee,1,60,UPI
B29857,17-06-2026,13,Noida Sec 18,Samosa,1,25,Cash
B25790,14-05-2026,8,Connaught Place,Iced Tea,1,80,UPI
B26813,22-05-2026,22,Karol Bagh,Adrak Chai,1,35,UPI
B24128,30-04-2026,9,Karol Bagh,Iced Tea,1,80,UPI
